event_id,year,month,event_type,country,region,deaths,people_affected,damage_million_usd,duration_days,area_km2,is_billion_dollar_event
EV000974,2017,3,Heatwave,RO,Europe,206,78723,42.0,4,5161,0
EV002521,2017,3,Flood,TR,Asia,298,139393,563.2,2,1283,0
EV002650,2017,3,Blizzard,ZA,Africa,68,13013,1251.9,3,2761,1
EV003027,2017,3,Drought,DK,Europe,2,3185723,773.6,4,333,0
EV003083,2017,3,Drought,PE,SouthAmerica,5,1968129,240.1,1,6104,0
EV003218,2017,3,Heatwave,HK,Asia,276,58058,80.7,1,12726,0
EV004482,2017,3,Flood,TM,Asia,49,197275,180.3,7,4420,0
EV000128,2017,4,Drought,BT,Asia,215,2587622,2570.1,3,606,1
EV000158,2017,4,Flood,PY,SouthAmerica,31,1034850,622.2,6,2162,0
EV000927,2017,4,Hurricane,AZ,Asia,10,138885,1353.4,2,3952,1
EV001606,2017,4,Cyclone,HR,Europe,368,1134982,2656.2,8,41241,1
EV001730,2017,4,Blizzard,IT,Europe,46,28531,179.4,13,21431,0
EV000802,2017,5,Hurricane,VN,Asia,74,365901,2542.7,3,4241,1
EV001346,2017,5,Drought,TL,Asia,1,1314676,1680.0,5,228,1
EV001402,2017,5,Flood,TN,Africa,640,250803,386.4,14,1052,0
EV001475,2017,5,Cyclone,CN,Asia,23,71070,3451.5,3,3683,1
EV001717,2017,5,Flood,TM,Asia,48,79073,154.3,7,461,0
EV002560,2017,5,Cyclone,BA,Europe,106,347495,13118.3,10,742,1
EV004168,2017,5,Drought,KH,Asia,8,869157,4109.5,8,1037,1
EV004217,2017,5,Flood,HK,Asia,105,150933,138.2,2,10864,0
EV004318,2017,5,Wildfire,LA,Asia,44,65492,502.8,6,6105,0
EV001575,2017,6,Cyclone,AO,Africa,607,1148126,858.0,4,11328,0
EV002778,2017,6,Drought,RU,Europe,0,669220,371.4,27,30355,0
EV002784,2017,6,Tornado,ML,Africa,4,3091,1691.0,7,271,1
EV002921,2017,6,Drought,IE,Europe,22,3206188,295.3,8,1419,0
EV003452,2017,6,Drought,DE,Europe,11,796290,3969.8,16,1580,1
EV004143,2017,6,Tornado,FJ,Oceania,60,6358,343.2,5,1012,0
EV004376,2017,6,Drought,MX,NorthAmerica,9,1339153,1055.0,2,17275,1
EV000068,2017,7,Flood,VN,Asia,321,119169,178.4,13,2386,0
EV001274,2017,7,Drought,BG,Europe,88,76014,2239.3,6,274,1
EV002351,2017,7,Hurricane,RO,Europe,77,216132,8641.9,2,5111,1
EV002534,2017,7,Flood,KR,Asia,124,274606,703.8,4,5149,0
EV003066,2017,7,Tornado,ZA,Africa,107,32206,168.1,3,3963,0
EV003659,2017,7,Wildfire,CF,Africa,16,173273,383.4,7,9341,0
EV004404,2017,7,Drought,CV,Africa,4,488802,330.3,4,3454,0
EV004405,2017,7,Hurricane,CN,Asia,286,1102548,4069.6,8,1887,1
EV001173,2017,8,Wildfire,GN,Africa,20,19703,433.8,5,896,0
EV001332,2017,8,Flood,GW,Africa,348,84703,381.4,5,12811,0
EV001507,2017,8,Hurricane,LR,Africa,30,93172,856.5,6,8331,0
EV002233,2017,8,Blizzard,IE,Europe,7,7610,68.6,3,590,0
EV000649,2017,9,Flood,FM,Oceania,186,37273,98.2,25,2916,0
EV000799,2017,9,Heatwave,GL,NorthAmerica,237,222969,717.3,3,135,0
EV001724,2017,9,Hurricane,CA,NorthAmerica,173,71145,20732.9,8,5851,1
EV002035,2017,9,Hurricane,SI,Europe,186,233172,203.5,1,6510,0
EV002738,2017,9,Hurricane,VE,SouthAmerica,304,192144,2483.0,20,799,1
EV002806,2017,9,Wildfire,BR,SouthAmerica,15,83872,7601.6,1,237,1
EV004366,2017,9,Flood,KR,Asia,158,285392,1543.0,3,6944,1
EV000322,2017,10,Heatwave,IR,Asia,86,187760,135.5,4,598,0
EV000617,2017,10,Blizzard,XK,Europe,47,25426,44.7,13,340,0
EV000674,2017,10,Wildfire,BD,Asia,14,36580,787.9,5,18453,0
EV001405,2017,10,Tornado,EG,Africa,18,25323,140.3,8,10221,0
EV001466,2017,10,Drought,GH,Africa,2,314286,2129.3,7,1258,1
EV002259,2017,10,Cyclone,PH,Asia,113,309038,1186.1,5,1579,1
EV003089,2017,10,Heatwave,AO,Africa,504,69742,91.5,16,7529,0
EV003114,2017,10,Drought,VE,SouthAmerica,31,460646,529.1,6,8885,0
EV002324,2017,11,Flood,SD,Africa,63,36655,30.5,3,1229,0
EV002649,2017,11,Tornado,ER,Africa,75,47412,203.2,1,7293,0
EV003062,2017,11,Flood,MD,Europe,63,63684,6263.9,5,9704,1
EV003147,2017,11,Heatwave,SL,Africa,78,165640,33.8,5,4361,0
EV003478,2017,11,Flood,NZ,Oceania,215,214597,630.2,11,14906,0
EV003564,2017,11,Heatwave,KG,Asia,137,347562,264.4,16,15973,0
EV004449,2017,11,Drought,MZ,Africa,9,3858386,1167.7,5,6814,1
EV000121,2017,12,Tornado,LR,Africa,17,27249,111.0,1,10393,0
EV000240,2017,12,Flood,NE,Africa,52,152589,189.3,1,1036,0
EV001509,2017,12,Wildfire,ME,Europe,43,57360,162.8,3,15797,0
EV001919,2017,12,Drought,AL,Europe,4,459605,1784.0,12,14572,1
EV002535,2017,12,Heatwave,NL,Europe,121,34498,261.7,6,542,0
EV002622,2017,12,Flood,PK,Asia,41,32066,1021.6,6,4091,1
EV003343,2017,12,Drought,MM,Asia,4,227278,1027.6,5,118,1
EV003755,2017,12,Flood,TZ,Africa,309,125172,512.7,3,9607,0
EV003798,2017,12,Hurricane,MN,Asia,147,66214,9433.5,31,1384,1
EV004170,2017,12,Flood,GL,NorthAmerica,75,217474,808.5,5,2318,0
EV000178,2018,1,Hurricane,GL,NorthAmerica,30,176698,6601.8,2,210,1
EV000669,2018,1,Flood,ML,Africa,338,135979,115.8,9,799,0
EV003692,2018,1,Blizzard,PH,Asia,21,223608,160.4,8,3818,0
EV003803,2018,1,Flood,KZ,Asia,33,531599,490.8,34,21144,0
EV004393,2018,1,Wildfire,MA,Africa,25,8661,237.6,7,995,0
EV000340,2018,2,Heatwave,BT,Asia,327,70336,587.6,8,994,0
EV000404,2018,2,Wildfire,PH,Asia,4,31233,1388.6,3,4890,1
EV000792,2018,2,Wildfire,GL,NorthAmerica,27,65196,1602.0,2,3694,1
EV001356,2018,2,Flood,SE,Europe,119,155521,91.8,8,1916,0
EV001584,2018,2,Drought,TL,Asia,7,2151383,2453.4,11,1485,1
EV002614,2018,2,Wildfire,DK,Europe,20,37463,357.6,4,1949,0
EV002692,2018,2,Drought,TH,Asia,13,576313,1678.6,7,3303,1
EV002911,2018,2,Drought,GN,Africa,52,766692,638.5,20,6858,0
EV003299,2018,2,Flood,NA,Africa,134,98493,104.6,11,6606,0
EV003462,2018,2,Wildfire,CD,Africa,10,12883,174.9,9,9797,0
EV003598,2018,2,Hurricane,ZA,Africa,927,723423,746.3,3,900,0
EV003934,2018,2,Drought,MH,Oceania,3,801558,12623.5,7,2267,1
EV000080,2018,3,Wildfire,DJ,Africa,63,41008,543.2,6,4620,0
EV001082,2018,3,Hurricane,PE,SouthAmerica,85,121488,3354.4,7,5754,1
EV001376,2018,3,Flood,DE,Europe,25,1424661,46.1,4,698,0
EV001614,2018,3,Drought,NO,Europe,27,278088,1250.6,5,15476,1
EV002028,2018,3,Tornado,BA,Europe,28,3261,260.7,3,1266,0
EV002439,2018,3,Hurricane,NE,Africa,37,93470,9845.5,2,1209,1
EV002836,2018,3,Drought,GR,Europe,3,441396,1672.2,8,264,1
EV002849,2018,3,Drought,KZ,Asia,10,743049,694.0,3,358,0
EV003007,2018,3,Drought,WS,Oceania,21,927008,1556.4,50,11986,1
EV003320,2018,3,Hurricane,BR,SouthAmerica,285,261551,12699.5,4,10805,1
EV003362,2018,3,Drought,TV,Oceania,3,1023745,302.7,8,284,0
EV001420,2018,4,Tornado,AZ,Asia,56,3892,46.3,11,7275,0
EV001651,2018,4,Hurricane,MG,Africa,88,149012,2210.1,13,39634,1
EV001774,2018,4,Wildfire,BF,Africa,2,164346,711.9,4,9098,0
EV001849,2018,4,Flood,ML,Africa,15,638919,436.0,2,77768,0
EV002705,2018,4,Drought,XK,Europe,50,337442,1522.4,16,1991,1
EV003145,2018,4,Wildfire,CZ,Europe,3,100939,1324.7,2,3066,1
EV003286,2018,4,Cyclone,MD,Europe,131,1853191,448.2,4,5596,0
EV004282,2018,4,Flood,ES,Europe,44,845531,35.8,6,2715,0
EV001439,2018,5,Heatwave,BY,Europe,229,338964,71.2,1,13023,0
EV002429,2018,5,Blizzard,CN,Asia,180,38974,428.2,3,5103,0
EV002766,2018,5,Wildfire,CZ,Europe,2,10891,276.7,11,22372,0
EV003650,2018,5,Wildfire,GN,Africa,9,540158,782.7,1,2029,0
EV000332,2018,6,Heatwave,GN,Africa,41,71470,145.1,11,756,0
EV001048,2018,6,Flood,GE,Asia,175,112370,710.9,6,17933,0
EV001585,2018,6,Blizzard,BT,Asia,13,23746,114.3,5,32,0
EV002017,2018,6,Hurricane,SI,Europe,197,70471,2078.8,5,1510,1
EV002791,2018,6,Tornado,CH,Europe,12,20640,2287.6,19,1953,1
EV003347,2018,6,Tornado,JP,Asia,6,7341,334.3,17,1231,0
EV003924,2018,6,Drought,PK,Asia,15,3442879,17330.2,5,1728,1
EV000444,2018,7,Hurricane,GH,Africa,176,797319,16060.8,3,2006,1
EV001243,2018,7,Blizzard,KE,Africa,15,22222,74.9,16,1966,0
EV002270,2018,7,Tornado,PH,Asia,17,6558,280.7,2,2280,0
EV000382,2018,8,Heatwave,XK,Europe,63,73122,979.8,3,169,0
EV002576,2018,8,Hurricane,ME,Europe,9,49911,3963.7,7,1303,1
EV002583,2018,8,Flood,ID,Asia,71,561678,1321.5,6,1431,1
EV002832,2018,8,Drought,AU,Oceania,7,381632,583.6,4,46738,0
EV003545,2018,8,Flood,BR,SouthAmerica,1785,344288,292.7,8,1879,0
EV003994,2018,8,Flood,RU,Europe,27,61320,347.7,2,7698,0
EV004378,2018,8,Heatwave,KE,Africa,460,78992,140.0,29,4130,0
EV000162,2018,9,Flood,CD,Africa,128,610051,64.8,6,3456,0
EV001665,2018,9,Hurricane,MV,Asia,207,252373,684.2,13,1479,0
EV002462,2018,9,Wildfire,IN,Asia,28,11264,1263.1,20,1615,1
EV002946,2018,9,Drought,CN,Asia,20,272166,910.7,5,139486,0
EV003646,2018,9,Wildfire,NG,Africa,9,34507,1423.0,3,2994,1
EV003665,2018,9,Flood,IR,Asia,9,676361,1628.8,3,514,1
EV000659,2018,10,Drought,AF,Asia,4,479635,232.7,3,8509,0
EV000753,2018,10,Flood,LT,Europe,41,87061,144.9,8,10534,0
EV001489,2018,10,Heatwave,ET,Africa,370,72238,130.1,18,13419,0
EV001708,2018,10,Hurricane,UA,Europe,120,248139,1393.0,2,12605,1
EV003668,2018,10,Flood,SD,Africa,34,576296,149.1,15,1917,0
EV000403,2018,11,Heatwave,DK,Europe,118,31506,3126.2,12,6469,1
EV001255,2018,11,Wildfire,PE,SouthAmerica,22,19395,832.9,11,6360,0
EV001401,2018,11,Flood,TW,Asia,307,87214,296.1,10,1136,0
EV002314,2018,11,Drought,RO,Europe,45,8168724,297.6,1,38373,0
EV002721,2018,11,Drought,SS,Africa,7,883419,2213.5,10,7747,1
EV003930,2018,11,Flood,LT,Europe,22,401334,164.7,18,173,0
EV004214,2018,11,Drought,BF,Africa,3,291462,190.6,4,17391,0
EV004383,2018,11,Tornado,BG,Europe,335,36060,89.0,4,3727,0
EV000046,2018,12,Cyclone,FJ,Oceania,140,127083,1239.5,2,5688,1
EV000574,2018,12,Flood,TZ,Africa,57,81639,454.7,26,1767,0
EV000911,2018,12,Heatwave,AZ,Asia,333,111369,199.1,5,3478,0
EV001952,2018,12,Heatwave,ME,Europe,286,40656,181.6,5,677,0
EV002212,2018,12,Flood,KZ,Asia,7,370771,223.9,5,1966,0
EV003561,2018,12,Flood,TZ,Africa,146,128875,390.5,5,983,0
EV003609,2018,12,Flood,KG,Asia,299,96083,664.7,1,1325,0
EV003892,2018,12,Wildfire,WS,Oceania,22,33454,2713.5,7,1271,1
EV003972,2018,12,Flood,AR,SouthAmerica,180,42750,1480.1,21,33463,1
EV000981,2019,1,Heatwave,TZ,Africa,868,87574,161.6,8,1604,0
EV000986,2019,1,Flood,SG,Asia,521,92307,149.9,2,5020,0
EV001057,2019,1,Flood,EG,Africa,282,204197,376.9,3,141,0
EV002019,2019,1,Wildfire,MD,Europe,5,90302,1888.5,2,4461,1
EV002178,2019,1,Flood,LV,Europe,91,123871,148.0,11,958,0
EV002484,2019,1,Drought,RS,Europe,8,1903543,124.7,8,1573,0
EV004424,2019,1,Drought,KI,Oceania,29,1922679,70.8,17,8141,0
EV000645,2019,2,Flood,CG,Africa,195,138145,128.0,10,12324,0
EV001265,2019,2,Blizzard,TJ,Asia,9,131843,77.2,5,9553,0
EV001692,2019,2,Drought,MK,Europe,46,945170,1175.9,7,1434,1
EV001900,2019,2,Drought,LS,Africa,2,123012,1965.8,10,188,1
EV002244,2019,2,Tornado,MX,NorthAmerica,5,77090,367.7,6,9824,0
EV002503,2019,2,Hurricane,DE,Europe,49,205875,4269.3,2,10660,1
EV002526,2019,2,Tornado,NP,Asia,13,25595,173.3,12,4584,0
EV003079,2019,2,Drought,IR,Asia,11,251628,1073.8,10,2301,1
EV003342,2019,2,Wildfire,PG,Oceania,21,18128,501.8,14,3505,0
EV003408,2019,2,Cyclone,TD,Africa,61,565739,646.2,1,123534,0
EV003427,2019,2,Blizzard,ES,Europe,2,94756,218.3,3,3785,0
EV003686,2019,2,Heatwave,ML,Africa,209,474326,172.2,10,2020,0
EV003955,2019,2,Heatwave,MK,Europe,251,8982,266.9,3,879,0
EV004128,2019,2,Flood,TW,Asia,24,314406,269.2,7,2292,0
EV004395,2019,2,Hurricane,VU,Oceania,65,213526,2089.5,15,538,1
EV004435,2019,2,Heatwave,DK,Europe,381,215533,113.0,6,1543,0
EV000137,2019,3,Hurricane,SI,Europe,34,307587,1816.2,11,1106,1
EV000977,2019,3,Heatwave,FI,Europe,112,65398,1379.0,7,2852,1
EV002199,2019,3,Flood,GQ,Africa,11,81396,381.8,10,600,0
EV002687,2019,3,Heatwave,EC,SouthAmerica,1242,20902,28.5,4,13265,0
EV002709,2019,3,Hurricane,SD,Africa,182,306567,296.8,3,8819,0
EV003645,2019,3,Drought,BE,Europe,8,1432157,90.3,3,7185,0
EV001169,2019,4,Flood,CV,Africa,413,206232,49.8,6,1133,0
EV001426,2019,4,Drought,GH,Africa,24,655674,919.2,10,589,0
EV002063,2019,4,Hurricane,RO,Europe,34,183449,783.4,1,3869,0
EV002556,2019,4,Flood,SG,Asia,123,162551,82.2,8,318,0
EV000687,2019,5,Tornado,SO,Africa,19,47521,43.4,5,2053,0
EV001161,2019,5,Flood,PL,Europe,52,37686,433.6,13,40642,0
EV001869,2019,5,Drought,NO,Europe,5,673754,254.2,14,1361,0
EV002727,2019,5,Wildfire,GB,Europe,2,122993,13296.3,11,398,1
EV002903,2019,5,Flood,TR,Asia,18,41691,1430.5,4,5073,1
EV003248,2019,5,Wildfire,FM,Oceania,27,38696,1669.2,4,4946,1
EV003476,2019,5,Heatwave,LS,Africa,1115,22474,407.8,15,38776,0
EV003953,2019,5,Wildfire,PY,SouthAmerica,58,18330,156.4,2,27821,0
EV004239,2019,5,Flood,GN,Africa,506,386845,112.0,8,9591,0
EV001398,2019,6,Hurricane,SI,Europe,17,84342,703.3,8,964,0
EV001728,2019,6,Heatwave,NE,Africa,612,790861,285.9,6,4802,0
EV003991,2019,6,Drought,UG,Africa,7,282988,889.9,9,2388,0
EV004057,2019,6,Flood,TW,Asia,178,100635,29.9,4,3870,0
EV004407,2019,6,Blizzard,CH,Europe,9,6051,493.6,6,2559,0
EV000346,2019,7,Heatwave,RS,Europe,548,639855,82.3,3,6632,0
EV003258,2019,7,Blizzard,BY,Europe,80,14171,906.5,7,400,0
EV003643,2019,7,Flood,FM,Oceania,364,27632,327.2,10,580,0
EV004127,2019,7,Hurricane,SL,Africa,128,251171,20764.1,5,14628,1
EV004216,2019,7,Hurricane,US,NorthAmerica,71,70372,4617.8,1,1796,1
EV000251,2019,8,Hurricane,AZ,Asia,60,285952,4201.5,3,4894,1
EV000437,2019,8,Hurricane,TJ,Asia,170,113305,15381.6,9,1972,1
EV001252,2019,8,Heatwave,MG,Africa,1254,62239,37.4,3,4029,0
EV001357,2019,8,Drought,CL,SouthAmerica,6,3652430,905.3,2,520,0
EV002454,2019,8,Blizzard,PT,Europe,9,65856,353.6,9,44299,0
EV002799,2019,8,Tornado,SI,Europe,23,39631,2239.2,3,150,1
EV003008,2019,8,Flood,TR,Asia,25,504394,224.0,6,1145,0
EV003058,2019,8,Cyclone,MD,Europe,57,183331,1335.5,3,4956,1
EV004414,2019,8,Flood,PH,Asia,120,29056,2061.0,10,2242,1
EV000175,2019,9,Drought,ML,Africa,23,2422848,462.7,3,2337,0
EV000337,2019,9,Flood,SA,Asia,346,231076,1654.8,14,2190,1
EV000451,2019,9,Flood,EG,Africa,201,365149,157.7,11,13374,0
EV000831,2019,9,Flood,TN,Africa,66,240817,413.3,4,12403,0
EV001459,2019,9,Wildfire,MH,Oceania,127,15753,501.3,8,11262,0
EV002643,2019,9,Drought,KZ,Asia,6,1390248,2959.3,6,1520,1
EV002950,2019,9,Drought,ET,Africa,5,335479,2046.6,4,30371,1
EV004044,2019,9,Drought,ID,Asia,53,584440,127.2,4,558,0
EV004232,2019,9,Heatwave,TL,Asia,25,35449,45.7,2,10967,0
EV000050,2019,10,Drought,FM,Oceania,35,6667318,69.7,4,9269,0
EV000637,2019,10,Wildfire,ID,Asia,14,11349,111.5,8,3847,0
EV001485,2019,10,Heatwave,BG,Europe,109,23489,277.9,9,2963,0
EV001537,2019,10,Flood,BA,Europe,21,94923,1060.4,7,12445,1
EV002723,2019,10,Hurricane,MM,Asia,437,535827,2302.0,8,21211,1
EV002942,2019,10,Heatwave,GE,Asia,941,103503,714.0,15,2540,0
EV003942,2019,10,Flood,GE,Asia,14,362935,626.6,6,3064,0
EV000336,2019,11,Drought,TL,Asia,23,651806,893.4,4,882,0
EV000351,2019,11,Flood,BT,Asia,72,89913,155.3,2,6931,0
EV002277,2019,11,Drought,FI,Europe,5,2690524,655.4,2,9345,0
EV002522,2019,11,Flood,TL,Asia,41,267392,32.7,12,3357,0
EV002544,2019,11,Drought,GN,Africa,2,754605,701.4,5,3880,0
EV002802,2019,11,Wildfire,MW,Africa,4,47838,71.0,2,1093,0
EV003601,2019,11,Heatwave,ER,Africa,854,83922,277.1,5,2158,0
EV003762,2019,11,Drought,BN,Asia,1,1440316,1862.4,6,1834,1
EV004090,2019,11,Drought,UG,Africa,11,1194438,1161.3,9,402,1
EV004273,2019,11,Flood,PG,Oceania,121,794496,1385.5,12,3612,1
EV004349,2019,11,Tornado,BF,Africa,34,7768,410.7,9,484,0
EV000113,2019,12,Hurricane,NL,Europe,369,192408,2025.9,10,949,1
EV000531,2019,12,Heatwave,LR,Africa,808,153145,743.4,4,165,0
EV001487,2019,12,Hurricane,SA,Asia,52,109623,405.6,5,221,0
EV001926,2019,12,Drought,PE,SouthAmerica,3,739886,4092.7,8,189,1
EV002045,2019,12,Flood,VU,Oceania,125,534937,202.8,17,129900,0
EV002047,2019,12,Drought,SN,Africa,2,217933,587.7,8,13937,0
EV002053,2019,12,Hurricane,BY,Europe,89,1662415,1697.4,7,19268,1
EV002399,2019,12,Drought,VN,Asia,5,1695400,20026.7,1,180846,1
EV002403,2019,12,Drought,UG,Africa,27,6216328,498.2,4,5430,0
EV003196,2019,12,Hurricane,MY,Asia,176,446596,6688.1,2,263,1
EV003256,2019,12,Cyclone,ZW,Africa,540,279273,1806.5,11,374,1
EV003770,2019,12,Drought,KR,Asia,4,930115,932.5,11,7727,0
EV003878,2019,12,Flood,PH,Asia,95,187644,44.8,15,1774,0
EV004317,2019,12,Heatwave,VN,Asia,148,181711,86.7,5,2950,0
EV004341,2019,12,Flood,NL,Europe,129,283042,1351.8,6,1407,1
EV000502,2020,1,Blizzard,MX,NorthAmerica,18,21722,44.9,10,382,0
EV001124,2020,1,Heatwave,NA,Africa,50,29860,105.0,36,15498,0
EV001171,2020,1,Flood,MY,Asia,537,189077,812.1,7,20128,0
EV001326,2020,1,Heatwave,CA,NorthAmerica,67,8949,532.2,3,96912,0
EV002247,2020,1,Blizzard,PY,SouthAmerica,14,39068,1291.7,8,6999,1
EV002345,2020,1,Flood,CL,SouthAmerica,27,133627,839.6,6,554,0
EV002555,2020,1,Flood,KG,Asia,46,658219,414.3,11,2680,0
EV004133,2020,1,Heatwave,ZM,Africa,468,93420,344.7,18,1134,0
EV004312,2020,1,Flood,VN,Asia,48,52122,824.3,2,19600,0
EV000229,2020,2,Tornado,MZ,Africa,24,54520,343.5,11,2529,0
EV000481,2020,2,Drought,UG,Africa,4,616231,142.4,8,5136,0
EV001341,2020,2,Hurricane,RU,Europe,286,488304,896.1,26,433,0
EV002137,2020,2,Heatwave,CH,Europe,38,139278,138.3,11,3246,0
EV002183,2020,2,Flood,NZ,Oceania,69,280377,124.3,21,2171,0
EV002826,2020,2,Hurricane,ME,Europe,180,51989,1914.7,5,12503,1
EV003266,2020,2,Flood,GN,Africa,243,1692154,1852.3,7,219,1
EV004190,2020,2,Flood,RU,Europe,110,99351,272.7,6,345,0
EV000855,2020,3,Flood,EC,SouthAmerica,24,117856,892.2,14,3530,0
EV001117,2020,3,Blizzard,BG,Europe,21,75565,49.8,6,867,0
EV001220,2020,3,Flood,MN,Asia,339,125847,128.7,5,3287,0
EV001463,2020,3,Heatwave,NR,Oceania,289,778995,2576.2,4,4957,1
EV002204,2020,3,Hurricane,KH,Asia,238,105388,2908.7,5,2025,1
EV002474,2020,3,Cyclone,LV,Europe,106,283486,4226.3,12,1094,1
EV002613,2020,3,Hurricane,AL,Europe,55,296273,1725.3,5,8684,1
EV003120,2020,3,Hurricane,AO,Africa,1640,889245,685.1,11,1158,0
EV000127,2020,4,Wildfire,BT,Asia,9,22042,2681.6,9,5155,1
EV000431,2020,4,Drought,KZ,Asia,3,707564,1333.2,6,724,1
EV001827,2020,4,Cyclone,NP,Asia,196,253912,12999.3,3,5011,1
EV001883,2020,4,Heatwave,BF,Africa,439,198216,23.4,4,425,0
EV004411,2020,4,Flood,NZ,Oceania,6,2326001,210.7,10,47038,0
EV000517,2020,5,Flood,MX,NorthAmerica,14,918595,331.9,4,1674,0
EV000837,2020,5,Heatwave,EC,SouthAmerica,287,96371,801.8,8,7614,0
EV001068,2020,5,Drought,BA,Europe,18,1661800,139.5,4,881,0
EV001747,2020,5,Wildfire,BO,SouthAmerica,44,11927,851.2,23,5445,0
EV002536,2020,5,Flood,TM,Asia,5,112472,189.6,3,2673,0
EV003191,2020,5,Flood,NO,Europe,154,568324,817.6,21,1502,0
EV003815,2020,5,Flood,RU,Europe,108,32403,129.3,15,3892,0
EV000238,2020,6,Heatwave,MZ,Africa,76,280685,221.8,6,3682,0
EV002222,2020,6,Flood,HU,Europe,255,114324,94.8,16,4385,0
EV002676,2020,6,Drought,SI,Europe,3,1704372,771.9,8,2029,0
EV003020,2020,6,Flood,KI,Oceania,916,241585,486.0,10,227,0
EV003575,2020,6,Hurricane,FJ,Oceania,60,2626193,201.4,3,7326,0
EV003731,2020,6,Drought,GW,Africa,7,1592684,188.7,8,652,0
EV004004,2020,6,Flood,GB,Europe,37,79753,396.2,4,1409,0
EV000990,2020,7,Drought,GE,Asia,13,1088621,546.1,1,27146,0
EV001250,2020,7,Heatwave,SL,Africa,1192,72417,86.7,10,824,0
EV002321,2020,7,Flood,FR,Europe,387,36563,2386.9,6,8372,1
EV003612,2020,7,Wildfire,CL,SouthAmerica,27,37705,557.3,4,11826,0
EV000592,2020,8,Wildfire,ET,Africa,31,104323,1142.8,4,12408,1
EV001313,2020,8,Flood,ME,Europe,707,181606,643.3,6,3315,0
EV001530,2020,8,Tornado,ME,Europe,19,9039,901.5,2,1709,0
EV001737,2020,8,Drought,VU,Oceania,4,4717427,1294.6,20,653,1
EV001949,2020,8,Wildfire,UZ,Asia,10,57752,2104.1,7,5797,1
EV004091,2020,8,Heatwave,CF,Africa,131,139571,1622.5,1,9910,1
EV004092,2020,8,Hurricane,LS,Africa,15,165924,2218.8,10,632,1
EV004197,2020,8,Hurricane,NE,Africa,24,474144,5458.7,6,1899,1
EV000029,2020,9,Blizzard,BA,Europe,27,85183,108.3,10,3241,0
EV000033,2020,9,Hurricane,CA,NorthAmerica,3691,33300,12843.5,1,13294,1
EV001258,2020,9,Hurricane,HU,Europe,69,135382,5534.2,5,23714,1
EV001806,2020,9,Tornado,BG,Europe,8,7938,420.8,9,193421,0
EV002224,2020,9,Flood,SO,Africa,52,264815,1252.8,7,401,1
EV002786,2020,9,Flood,US,NorthAmerica,3,359801,167.6,13,4467,0
EV002865,2020,9,Flood,KZ,Asia,37,224077,671.9,21,6270,0
EV003618,2020,9,Flood,TL,Asia,54,74186,98.4,11,11207,0
EV004041,2020,9,Wildfire,CH,Europe,103,86766,3881.0,4,596,1
EV000420,2020,10,Drought,SE,Europe,12,2985967,634.2,6,16604,0
EV000760,2020,10,Drought,CV,Africa,3,832616,764.4,4,4766,0
EV001088,2020,10,Heatwave,BG,Europe,62,63339,1135.1,11,5530,1
EV001699,2020,10,Heatwave,BN,Asia,197,8383,265.9,3,5434,0
EV002269,2020,10,Drought,MA,Africa,18,418817,449.6,1,5715,0
EV002642,2020,10,Wildfire,MW,Africa,3,83435,11619.2,3,3528,1
EV002907,2020,10,Flood,DK,Europe,32,182058,252.6,4,17149,0
EV003388,2020,10,Heatwave,BO,SouthAmerica,1100,96111,104.7,2,35823,0
EV003587,2020,10,Hurricane,KZ,Asia,260,181761,8413.6,3,3756,1
EV001072,2020,11,Hurricane,BY,Europe,147,177774,2629.8,6,532,1
EV002088,2020,11,Heatwave,LS,Africa,1819,40924,162.5,6,19868,0
EV003024,2020,11,Flood,TR,Asia,188,125741,880.4,11,11268,0
EV003234,2020,11,Blizzard,TM,Asia,4,20954,85.1,3,36359,0
EV003240,2020,11,Blizzard,SA,Asia,23,71188,26.5,5,2373,0
EV003747,2020,11,Hurricane,TN,Africa,32,143406,1100.2,7,2722,1
EV004381,2020,11,Flood,TV,Oceania,2107,208720,23.5,8,5522,0
EV000168,2020,12,Wildfire,NZ,Oceania,19,18564,702.2,8,132,0
EV000681,2020,12,Drought,CN,Asia,41,529411,2719.2,4,39191,1
EV000756,2020,12,Flood,IT,Europe,261,89078,301.5,5,2750,0
EV001031,2020,12,Drought,KG,Asia,37,125306,3101.2,2,505,1
EV001096,2020,12,Drought,BO,SouthAmerica,18,2906952,663.2,3,21751,0
EV001147,2020,12,Heatwave,TW,Asia,1013,21313,316.5,15,15408,0
EV001238,2020,12,Drought,EG,Africa,15,526630,101.0,19,4231,0
EV001444,2020,12,Heatwave,TD,Africa,934,115919,49.6,10,179,0
EV001859,2020,12,Flood,UZ,Asia,107,122977,158.1,10,2528,0
EV002207,2020,12,Heatwave,UY,SouthAmerica,1711,74968,1735.0,7,2577,1
EV002428,2020,12,Flood,KZ,Asia,17,87309,589.2,12,787,0
EV003741,2020,12,Drought,SI,Europe,2,5050851,261.8,28,5121,0
EV000846,2021,1,Flood,LV,Europe,11,731837,2648.6,6,610,1
EV001568,2021,1,Tornado,DE,Europe,58,13861,122.3,4,11699,0
EV002879,2021,1,Heatwave,CO,SouthAmerica,343,177715,127.6,1,12555,0
EV003082,2021,1,Blizzard,IS,Europe,19,29270,421.0,3,2114,0
EV003090,2021,1,Heatwave,UG,Africa,107,194962,589.3,3,6476,0
